512.0,512.0,512.0,128.0,40.9686,8.0,PoC
512.0,768.0,768.0,170.66666666666666,82.4419,8.0,PoC
512.0,512.0,2048.0,157.53846153846155,149.613,8.0,PoC
512.0,2048.0,512.0,204.8,129.187,8.0,PoC
