512,512,512,102.4,42.5841,8,Baseline
512,768,768,118.15384615384616,88.9717,8,Baseline
512,512,2048,102.4,155.517,8,Baseline
512,2048,512,146.28571428571428,161.634,8,Baseline
512,512,512,128.0,40.8261,8,PoC
512,768,768,170.66666666666666,82.4246,8,PoC
512,512,2048,157.53846153846155,144.088,8,PoC
512,2048,512,204.8,134.901,8,PoC
