512.0,512.0,256.0,102.4,22.3283,8.0,Baseline
512.0,512.0,512.0,102.4,46.073,8.0,Baseline
512.0,512.0,1024.0,102.4,88.6077,8.0,Baseline
512.0,512.0,2048.0,102.4,158.007,8.0,Baseline
512.0,512.0,4096.0,102.4,275.41,8.0,Baseline
512.0,512.0,256.0,102.4,23.7078,8.0,PoC
512.0,512.0,512.0,102.4,45.2798,8.0,PoC
512.0,512.0,1024.0,102.4,83.3502,8.0,PoC
512.0,512.0,2048.0,102.4,166.445,8.0,PoC
512.0,512.0,4096.0,102.4,270.65,8.0,PoC
